Theta 288.600006| s'x -5.835734 | s'y 12.335733 | t'xy -8.078096 
Theta 288.700012| s'x -5.826941 | s'y 12.326941 | t'xy -8.094994 
Theta 288.800018| s'x -5.818041 | s'y 12.318041 | t'xy -8.111786 
Theta 288.899994| s'x -5.809033 | s'y 12.309032 | t'xy -8.128476 
Theta 289.000000| s'x -5.799909 | s'y 12.299909 | t'xy -8.145076 
Theta 289.100006| s'x -5.790678 | s'y 12.290677 | t'xy -8.161572 
Theta 289.200012| s'x -5.781333 | s'y 12.281333 | t'xy -8.177973 
Theta 289.300018| s'x -5.771882 | s'y 12.271882 | t'xy -8.194270 
Theta 289.399994| s'x -5.762320 | s'y 12.262320 | t'xy -8.210467 
Theta 289.500000| s'x -5.752648 | s'y 12.252648 | t'xy -8.226564 
Theta 289.600006| s'x -5.742867 | s'y 12.242867 | t'xy -8.242561 
Theta 289.700012| s'x -5.732974 | s'y 12.232974 | t'xy -8.258462 
Theta 289.800018| s'x -5.722974 | s'y 12.222974 | t'xy -8.274258 
Theta 289.899994| s'x -5.712864 | s'y 12.212865 | t'xy -8.289952 
Theta 290.000000| s'x -5.702646 | s'y 12.202646 | t'xy -8.305547 
Theta 290.100006| s'x -5.692315 | s'y 12.192315 | t'xy -8.321044 
Theta 290.200012| s'x -5.681879 | s'y 12.181879 | t'xy -8.336435 
Theta 290.300018| s'x -5.671333 | s'y 12.171333 | t'xy -8.351725 
Theta 290.399994| s'x -5.660679 | s'y 12.160679 | t'xy -8.366913 
Theta 290.500000| s'x -5.649916 | s'y 12.149916 | t'xy -8.381999 
Theta 290.600006| s'x -5.639042 | s'y 12.139042 | t'xy -8.396987 
Theta 290.700012| s'x -5.628062 | s'y 12.128062 | t'xy -8.411869 
Theta 290.800018| s'x -5.616971 | s'y 12.116972 | t'xy -8.426652 
Theta 290.899994| s'x -5.605779 | s'y 12.105779 | t'xy -8.441324 
Theta 291.000000| s'x -5.594475 | s'y 12.094476 | t'xy -8.455898 
Theta 291.100006| s'x -5.583061 | s'y 12.083061 | t'xy -8.470373 
Theta 291.200012| s'x -5.571542 | s'y 12.071542 | t'xy -8.484740 
Theta 291.300018| s'x -5.559912 | s'y 12.059912 | t'xy -8.499008 
Theta 291.399994| s'x -5.548182 | s'y 12.048182 | t'xy -8.513165 
Theta 291.500000| s'x -5.536341 | s'y 12.036341 | t'xy -8.527222 
Theta 291.600006| s'x -5.524389 | s'y 12.024389 | t'xy -8.541179 
Theta 291.700012| s'x -5.512334 | s'y 12.012334 | t'xy -8.555028 
Theta 291.800018| s'x -5.500169 | s'y 12.000169 | t'xy -8.568776 
Theta 291.899994| s'x -5.487904 | s'y 11.987905 | t'xy -8.582413 
Theta 292.000000| s'x -5.475526 | s'y 11.975526 | t'xy -8.595952 
Theta 292.100006| s'x -5.463045 | s'y 11.963045 | t'xy -8.609383 
Theta 292.200012| s'x -5.450458 | s'y 11.950458 | t'xy -8.622708 
Theta 292.300018| s'x -5.437761 | s'y 11.937760 | t'xy -8.635933 
Theta 292.399994| s'x -5.424965 | s'y 11.924965 | t'xy -8.649045 
Theta 292.500000| s'x -5.412057 | s'y 11.912057 | t'xy -8.662060 
Theta 292.600006| s'x -5.399046 | s'y 11.899046 | t'xy -8.674964 
Theta 292.700012| s'x -5.385927 | s'y 11.885927 | t'xy -8.687767 
Theta 292.800018| s'x -5.372706 | s'y 11.872706 | t'xy -8.700460 
Theta 292.899994| s'x -5.359384 | s'y 11.859384 | t'xy -8.713044 
Theta 293.000000| s'x -5.345949 | s'y 11.845949 | t'xy -8.725529 
Theta 293.100006| s'x -5.332414 | s'y 11.832414 | t'xy -8.737904 
Theta 293.200012| s'x -5.318769 | s'y 11.818769 | t'xy -8.750175 
Theta 293.300018| s'x -5.305025 | s'y 11.805025 | t'xy -8.762337 
Theta 293.399994| s'x -5.291180 | s'y 11.791180 | t'xy -8.774388 
Theta 293.500000| s'x -5.277223 | s'y 11.777223 | t'xy -8.786340 
Theta 293.600006| s'x -5.263166 | s'y 11.763166 | t'xy -8.798181 
Theta 293.700012| s'x -5.249002 | s'y 11.749002 | t'xy -8.809917 
Theta 293.800018| s'x -5.234738 | s'y 11.734737 | t'xy -8.821544 
Theta 293.899994| s'x -5.220370 | s'y 11.720370 | t'xy -8.833063 
Theta 294.000000| s'x -5.205900 | s'y 11.705899 | t'xy -8.844475 
Theta 294.100006| s'x -5.191326 | s'y 11.691326 | t'xy -8.855778 
Theta 294.200012| s'x -5.176645 | s'y 11.676645 | t'xy -8.866977 
Theta 294.300018| s'x -5.161866 | s'y 11.661866 | t'xy -8.878064 
Theta 294.399994| s'x -5.146984 | s'y 11.646984 | t'xy -8.889044 
Theta 294.500000| s'x -5.132000 | s'y 11.632000 | t'xy -8.899916 
Theta 294.600006| s'x -5.116914 | s'y 11.616914 | t'xy -8.910678 
Theta 294.700012| s'x -5.101722 | s'y 11.601722 | t'xy -8.921335 
Theta 294.800018| s'x -5.086432 | s'y 11.586432 | t'xy -8.931881 
Theta 294.899994| s'x -5.071041 | s'y 11.571040 | t'xy -8.942317 
Theta 295.000000| s'x -5.055548 | s'y 11.555548 | t'xy -8.952645 
Theta 295.100006| s'x -5.039949 | s'y 11.539949 | t'xy -8.962867 
Theta 295.200012| s'x -5.024254 | s'y 11.524255 | t'xy -8.972976 
Theta 295.300018| s'x -5.008459 | s'y 11.508459 | t'xy -8.982976 
Theta 295.399994| s'x -4.992562 | s'y 11.492562 | t'xy -8.992867 
Theta 295.500000| s'x -4.976565 | s'y 11.476565 | t'xy -9.002647 
Theta 295.600006| s'x -4.960464 | s'y 11.460464 | t'xy -9.012321 
Theta 295.700012| s'x -4.944267 | s'y 11.444267 | t'xy -9.021884 
Theta 295.800018| s'x -4.927965 | s'y 11.427965 | t'xy -9.031338 
Theta 295.899994| s'x -4.911573 | s'y 11.411573 | t'xy -9.040677 
Theta 296.000000| s'x -4.895077 | s'y 11.395077 | t'xy -9.049909 
Theta 296.100006| s'x -4.878478 | s'y 11.378477 | t'xy -9.059032 
Theta 296.200012| s'x -4.861783 | s'y 11.361783 | t'xy -9.068043 
Theta 296.300018| s'x -4.844985 | s'y 11.344985 | t'xy -9.076945 
Theta 296.399994| s'x -4.828098 | s'y 11.328098 | t'xy -9.085733 
Theta 296.500000| s'x -4.811108 | s'y 11.311108 | t'xy -9.094412 
Theta 296.600006| s'x -4.794015 | s'y 11.294015 | t'xy -9.102983 
Theta 296.700012| s'x -4.776828 | s'y 11.276829 | t'xy -9.111440 
Theta 296.800018| s'x -4.759540 | s'y 11.259540 | t'xy -9.119789 
Theta 296.899994| s'x -4.742162 | s'y 11.242163 | t'xy -9.128022 
Theta 297.000000| s'x -4.724679 | s'y 11.224678 | t'xy -9.136148 
Theta 297.100006| s'x -4.707102 | s'y 11.207102 | t'xy -9.144160 
Theta 297.200012| s'x -4.689429 | s'y 11.189428 | t'xy -9.152062 
Theta 297.300018| s'x -4.671654 | s'y 11.171654 | t'xy -9.159854 
Theta 297.399994| s'x -4.653792 | s'y 11.153792 | t'xy -9.167530 
Theta 297.500000| s'x -4.635824 | s'y 11.135824 | t'xy -9.175098 
Theta 297.600006| s'x -4.617765 | s'y 11.117765 | t'xy -9.182553 
Theta 297.700012| s'x -4.599606 | s'y 11.099606 | t'xy -9.189898 
Theta 297.800018| s'x -4.581355 | s'y 11.081355 | t'xy -9.197129 
Theta 297.899994| s'x -4.563015 | s'y 11.063014 | t'xy -9.204246 
Theta 298.000000| s'x -4.544568 | s'y 11.044568 | t'xy -9.211254 
Theta 298.100006| s'x -4.526032 | s'y 11.026032 | t'xy -9.218149 
Theta 298.200012| s'x -4.507396 | s'y 11.007397 | t'xy -9.224933 
Theta 298.300018| s'x -4.488671 | s'y 10.988671 | t'xy -9.231603 
Theta 298.399994| s'x -4.469857 | s'y 10.969856 | t'xy -9.238158 
Theta 298.500000| s'x -4.450938 | s'y 10.950938 | t'xy -9.244604 
Theta 298.600006| s'x -4.431931 | s'y 10.931931 | t'xy -9.250937 
Theta 298.700012| s'x -4.412824 | s'y 10.912825 | t'xy -9.257157 
Theta 298.800018| s'x -4.393630 | s'y 10.893630 | t'xy -9.263264 
Theta 298.899994| s'x -4.374342 | s'y 10.874342 | t'xy -9.269258 
Theta 299.000000| s'x -4.354962 | s'y 10.854961 | t'xy -9.275138 
Theta 299.100006| s'x -4.335489 | s'y 10.835488 | t'xy -9.280906 
Theta 299.200012| s'x -4.315918 | s'y 10.815918 | t'xy -9.286562 
Theta 299.300018| s'x -4.296260 | s'y 10.796260 | t'xy -9.292104 
Theta 299.399994| s'x -4.276511 | s'y 10.776510 | t'xy -9.297532 
Theta 299.500000| s'x -4.256669 | s'y 10.756669 | t'xy -9.302847 
Theta 299.600006| s'x -4.236731 | s'y 10.736731 | t'xy -9.308050 
Theta 299.700012| s'x -4.216707 | s'y 10.716707 | t'xy -9.313138 
Theta 299.800018| s'x -4.196592 | s'y 10.696592 | t'xy -9.318113 
Theta 299.899994| s'x -4.176386 | s'y 10.676386 | t'xy -9.322974 
Theta 300.000000| s'x -4.156090 | s'y 10.656090 | t'xy -9.327722 
Theta 300.100006| s'x -4.135698 | s'y 10.635698 | t'xy -9.332357 
Theta 300.200012| s'x -4.115222 | s'y 10.615222 | t'xy -9.336878 
Theta 300.300018| s'x -4.094650 | s'y 10.594649 | t'xy -9.341286 
Theta 300.399994| s'x -4.074000 | s'y 10.573999 | t'xy -9.345577 
Theta 300.500000| s'x -4.053255 | s'y 10.553255 | t'xy -9.349756 
Theta 300.600006| s'x -4.032415 | s'y 10.532415 | t'xy -9.353822 
Theta 300.700012| s'x -4.011493 | s'y 10.511493 | t'xy -9.357773 
Theta 300.800018| s'x -3.990476 | s'y 10.490476 | t'xy -9.361610 
Theta 300.899994| s'x -3.969382 | s'y 10.469382 | t'xy -9.365333 
Theta 301.000000| s'x -3.948195 | s'y 10.448195 | t'xy -9.368941 
Theta 301.100006| s'x -3.926914 | s'y 10.426914 | t'xy -9.372437 
Theta 301.200012| s'x -3.905552 | s'y 10.405552 | t'xy -9.375817 
Theta 301.300018| s'x -3.884096 | s'y 10.384096 | t'xy -9.379085 
Theta 301.399994| s'x -3.862566 | s'y 10.362566 | t'xy -9.382236 
Theta 301.500000| s'x -3.840937 | s'y 10.340937 | t'xy -9.385274 
Theta 301.600006| s'x -3.819227 | s'y 10.319227 | t'xy -9.388198 
Theta 301.700012| s'x -3.797431 | s'y 10.297432 | t'xy -9.391006 
Theta 301.800018| s'x -3.775544 | s'y 10.275544 | t'xy -9.393702 
Theta 301.899994| s'x -3.753583 | s'y 10.253583 | t'xy -9.396281 
Theta 302.000000| s'x -3.731524 | s'y 10.231524 | t'xy -9.398747 
Theta 302.100006| s'x -3.709387 | s'y 10.209387 | t'xy -9.401098 
Theta 302.200012| s'x -3.687165 | s'y 10.187164 | t'xy -9.403335 
Theta 302.300018| s'x -3.664851 | s'y 10.164851 | t'xy -9.405457 
Theta 302.399994| s'x -3.642467 | s'y 10.142467 | t'xy -9.407464 
Theta 302.500000| s'x -3.619985 | s'y 10.119986 | t'xy -9.409357 
Theta 302.600006| s'x -3.597426 | s'y 10.097426 | t'xy -9.411136 
Theta 302.700012| s'x -3.574778 | s'y 10.074778 | t'xy -9.412799 
Theta 302.800018| s'x -3.552053 | s'y 10.052052 | t'xy -9.414348 
Theta 302.899994| s'x -3.529251 | s'y 10.029251 | t'xy -9.415781 
Theta 303.000000| s'x -3.506354 | s'y 10.006353 | t'xy -9.417101 
Theta 303.100006| s'x -3.483380 | s'y 9.983380 | t'xy -9.418305 
Theta 303.200012| s'x -3.460319 | s'y 9.960319 | t'xy -9.419395 
Theta 303.300018| s'x -3.437182 | s'y 9.937181 | t'xy -9.420371 
Theta 303.399994| s'x -3.413970 | s'y 9.913970 | t'xy -9.421230 
Theta 303.500000| s'x -3.390664 | s'y 9.890664 | t'xy -9.421976 
Theta 303.600006| s'x -3.367283 | s'y 9.867283 | t'xy -9.422607 
Theta 303.700012| s'x -3.343816 | s'y 9.843816 | t'xy -9.423123 
Theta 303.800018| s'x -3.320274 | s'y 9.820274 | t'xy -9.423524 
Theta 303.899994| s'x -3.296653 | s'y 9.796653 | t'xy -9.423810 
Theta 304.000000| s'x -3.272951 | s'y 9.772951 | t'xy -9.423982 
Theta 304.100006| s'x -3.249171 | s'y 9.749170 | t'xy -9.424038 
Theta 304.200012| s'x -3.225304 | s'y 9.725304 | t'xy -9.423980 
Theta 304.300018| s'x -3.201365 | s'y 9.701365 | t'xy -9.423807 
Theta 304.399994| s'x -3.177348 | s'y 9.677348 | t'xy -9.423519 
Theta 304.500000| s'x -3.153252 | s'y 9.653252 | t'xy -9.423117 
Theta 304.600006| s'x -3.129071 | s'y 9.629071 | t'xy -9.422599 
Theta 304.700012| s'x -3.104820 | s'y 9.604820 | t'xy -9.421967 
Theta 304.800018| s'x -3.080491 | s'y 9.580491 | t'xy -9.421220 
Theta 304.899994| s'x -3.056085 | s'y 9.556085 | t'xy -9.420358 
Theta 305.000000| s'x -3.031602 | s'y 9.531602 | t'xy -9.419381 
Theta 305.100006| s'x -3.007036 | s'y 9.507036 | t'xy -9.418289 
Theta 305.200012| s'x -2.982400 | s'y 9.482400 | t'xy -9.417083 
Theta 305.300018| s'x -2.957682 | s'y 9.457682 | t'xy -9.415762 
Theta 305.399994| s'x -2.932901 | s'y 9.432901 | t'xy -9.414327 
Theta 305.500000| s'x -2.908039 | s'y 9.408039 | t'xy -9.412776 
Theta 305.600006| s'x -2.883094 | s'y 9.383094 | t'xy -9.411111 
Theta 305.700012| s'x -2.858082 | s'y 9.358082 | t'xy -9.409331 
Theta 305.800018| s'x -2.832988 | s'y 9.332988 | t'xy -9.407436 
Theta 305.899994| s'x -2.807834 | s'y 9.307835 | t'xy -9.405428 
Theta 306.000000| s'x -2.782599 | s'y 9.282599 | t'xy -9.403304 
Theta 306.100006| s'x -2.757284 | s'y 9.257284 | t'xy -9.401066 
Theta 306.200012| s'x -2.731903 | s'y 9.231903 | t'xy -9.398713 
Theta 306.300018| s'x -2.706442 | s'y 9.206442 | t'xy -9.396245 
Theta 306.399994| s'x -2.680922 | s'y 9.180922 | t'xy -9.393664 
Theta 306.500000| s'x -2.655316 | s'y 9.155315 | t'xy -9.390967 
Theta 306.600006| s'x -2.629645 | s'y 9.129644 | t'xy -9.388157 
Theta 306.700012| s'x -2.603902 | s'y 9.103902 | t'xy -9.385232 
Theta 306.800018| s'x -2.578081 | s'y 9.078081 | t'xy -9.382192 
Theta 306.899994| s'x -2.552203 | s'y 9.052203 | t'xy -9.379039 
Theta 307.000000| s'x -2.526240 | s'y 9.026240 | t'xy -9.375771 
Theta 307.100006| s'x -2.500214 | s'y 9.000215 | t'xy -9.372388 
Theta 307.200012| s'x -2.474111 | s'y 8.974111 | t'xy -9.368891 
Theta 307.300018| s'x -2.447945 | s'y 8.947945 | t'xy -9.365280 
Theta 307.399994| s'x -2.421717 | s'y 8.921717 | t'xy -9.361557 
Theta 307.500000| s'x -2.395405 | s'y 8.895405 | t'xy -9.357718 
Theta 307.600006| s'x -2.369032 | s'y 8.869032 | t'xy -9.353765 
Theta 307.700012| s'x -2.342583 | s'y 8.842583 | t'xy -9.349697 
Theta 307.800018| s'x -2.316073 | s'y 8.816073 | t'xy -9.345516 
Theta 307.899994| s'x -2.289503 | s'y 8.789503 | t'xy -9.341224 
Theta 308.000000| s'x -2.262851 | s'y 8.762851 | t'xy -9.336814 
Theta 308.100006| s'x -2.236138 | s'y 8.736138 | t'xy -9.332293 
Theta 308.200012| s'x -2.209352 | s'y 8.709352 | t'xy -9.327655 
Theta 308.300018| s'x -2.182506 | s'y 8.682507 | t'xy -9.322906 
Theta 308.399994| s'x -2.155594 | s'y 8.655594 | t'xy -9.318043 
Theta 308.500000| s'x -2.128617 | s'y 8.628616 | t'xy -9.313066 
Theta 308.600006| s'x -2.101573 | s'y 8.601573 | t'xy -9.307977 
Theta 308.700012| s'x -2.074458 | s'y 8.574457 | t'xy -9.302773 
Theta 308.800018| s'x -2.047284 | s'y 8.547284 | t'xy -9.297456 
Theta 308.899994| s'x -2.020046 | s'y 8.520046 | t'xy -9.292026 
Theta 309.000000| s'x -1.992744 | s'y 8.492744 | t'xy -9.286483 
Theta 309.100006| s'x -1.965371 | s'y 8.465371 | t'xy -9.280825 
Theta 309.200012| s'x -1.937941 | s'y 8.437942 | t'xy -9.275055 
Theta 309.300018| s'x -1.910449 | s'y 8.410449 | t'xy -9.269173 
Theta 309.399994| s'x -1.882893 | s'y 8.382894 | t'xy -9.263178 
Theta 309.500000| s'x -1.855275 | s'y 8.355275 | t'xy -9.257070 
Theta 309.600006| s'x -1.827587 | s'y 8.327587 | t'xy -9.250847 
Theta 309.700012| s'x -1.799845 | s'y 8.299845 | t'xy -9.244514 
Theta 309.800018| s'x -1.772041 | s'y 8.272041 | t'xy -9.238067 
Theta 309.899994| s'x -1.744177 | s'y 8.244177 | t'xy -9.231508 
Theta 310.000000| s'x -1.716251 | s'y 8.216250 | t'xy -9.224837 
Theta 310.100006| s'x -1.688257 | s'y 8.188257 | t'xy -9.218051 
Theta 310.200012| s'x -1.660210 | s'y 8.160211 | t'xy -9.211155 
Theta 310.300018| s'x -1.632097 | s'y 8.132096 | t'xy -9.204145 
Theta 310.399994| s'x -1.603938 | s'y 8.103938 | t'xy -9.197027 
Theta 310.500000| s'x -1.575714 | s'y 8.075713 | t'xy -9.189795 
Theta 310.600006| s'x -1.547422 | s'y 8.047422 | t'xy -9.182448 
Theta 310.700012| s'x -1.519080 | s'y 8.019080 | t'xy -9.174992 
Theta 310.800018| s'x -1.490672 | s'y 7.990672 | t'xy -9.167421 
Theta 310.899994| s'x -1.462222 | s'y 7.962222 | t'xy -9.159744 
Theta 311.000000| s'x -1.433707 | s'y 7.933707 | t'xy -9.151953 
Theta 311.100006| s'x -1.405126 | s'y 7.905126 | t'xy -9.144048 
Theta 311.200012| s'x -1.376497 | s'y 7.876497 | t'xy -9.136033 
Theta 311.300018| s'x -1.347804 | s'y 7.847804 | t'xy -9.127905 
Theta 311.399994| s'x -1.319070 | s'y 7.819070 | t'xy -9.119671 
Theta 311.500000| s'x -1.290265 | s'y 7.790265 | t'xy -9.111320 
Theta 311.600006| s'x -1.261412 | s'y 7.761413 | t'xy -9.102861 
Theta 311.700012| s'x -1.232505 | s'y 7.732505 | t'xy -9.094292 
Theta 311.800018| s'x -1.203535 | s'y 7.703535 | t'xy -9.085608 
Theta 311.899994| s'x -1.174526 | s'y 7.674526 | t'xy -9.076819 
Theta 312.000000| s'x -1.145448 | s'y 7.645448 | t'xy -9.067915 
Theta 312.100006| s'x -1.116324 | s'y 7.616324 | t'xy -9.058903 
Theta 312.200012| s'x -1.087139 | s'y 7.587139 | t'xy -9.049778 
Theta 312.300018| s'x -1.057909 | s'y 7.557909 | t'xy -9.040545 
Theta 312.399994| s'x -1.028635 | s'y 7.528635 | t'xy -9.031204 
Theta 312.500000| s'x -0.999292 | s'y 7.499292 | t'xy -9.021749 
Theta 312.600006| s'x -0.969906 | s'y 7.469906 | t'xy -9.012185 
Theta 312.700012| s'x -0.940460 | s'y 7.440460 | t'xy -9.002509 
Theta 312.800018| s'x -0.910972 | s'y 7.410972 | t'xy -8.992726 
Theta 312.899994| s'x -0.881440 | s'y 7.381440 | t'xy -8.982837 
Theta 313.000000| s'x -0.851842 | s'y 7.351842 | t'xy -8.972833 
Theta 313.100006| s'x -0.822203 | s'y 7.322203 | t'xy -8.962722 
Theta 313.200012| s'x -0.792505 | s'y 7.292505 | t'xy -8.952498 
Theta 313.300018| s'x -0.762767 | s'y 7.262766 | t'xy -8.942169 
Theta 313.399994| s'x -0.732979 | s'y 7.232979 | t'xy -8.931731 
Theta 313.500000| s'x -0.703143 | s'y 7.203143 | t'xy -8.921185 
Theta 313.600006| s'x -0.673259 | s'y 7.173259 | t'xy -8.910528 
Theta 313.700012| s'x -0.643319 | s'y 7.143319 | t'xy -8.899761 
Theta 313.800018| s'x -0.613339 | s'y 7.113339 | t'xy -8.888888 
Theta 313.899994| s'x -0.583313 | s'y 7.083313 | t'xy -8.877908 
Theta 314.000000| s'x -0.553239 | s'y 7.053239 | t'xy -8.866818 
Theta 314.100006| s'x -0.523111 | s'y 7.023111 | t'xy -8.855618 
Theta 314.200012| s'x -0.492946 | s'y 6.992946 | t'xy -8.844313 
Theta 314.300018| s'x -0.462735 | s'y 6.962735 | t'xy -8.832900 
Theta 314.399994| s'x -0.432478 | s'y 6.932478 | t'xy -8.821380 
Theta 314.500000| s'x -0.402177 | s'y 6.902177 | t'xy -8.809752 
Theta 314.600006| s'x -0.371823 | s'y 6.871823 | t'xy -8.798013 
Theta 314.700012| s'x -0.341433 | s'y 6.841433 | t'xy -8.786170 
Theta 314.800018| s'x -0.310991 | s'y 6.810991 | t'xy -8.774218 
Theta 314.899994| s'x -0.280523 | s'y 6.780522 | t'xy -8.762164 
Theta 315.000000| s'x -0.250003 | s'y 6.750002 | t'xy -8.750001 
Theta 315.100006| s'x -0.219432 | s'y 6.719431 | t'xy -8.737728 
Theta 315.200012| s'x -0.188827 | s'y 6.688827 | t'xy -8.725351 
Theta 315.300018| s'x -0.158171 | s'y 6.658171 | t'xy -8.712866 
Theta 315.399994| s'x -0.127491 | s'y 6.627491 | t'xy -8.700280 
Theta 315.500000| s'x -0.096762 | s'y 6.596762 | t'xy -8.687585 
Theta 315.600006| s'x -0.065983 | s'y 6.565983 | t'xy -8.674781 
Theta 315.700012| s'x -0.035172 | s'y 6.535172 | t'xy -8.661875 
Theta 315.800018| s'x -0.004313 | s'y 6.504313 | t'xy -8.648859 
Theta 315.899994| s'x 0.026569 | s'y 6.473431 | t'xy -8.635746 
Theta 316.000000| s'x 0.057507 | s'y 6.442493 | t'xy -8.622519 
Theta 316.100006| s'x 0.088475 | s'y 6.411525 | t'xy -8.609192 
Theta 316.200012| s'x 0.119482 | s'y 6.380517 | t'xy -8.595759 
Theta 316.300018| s'x 0.150536 | s'y 6.349464 | t'xy -8.582219 
Theta 316.399994| s'x 0.181611 | s'y 6.318389 | t'xy -8.568581 
Theta 316.500000| s'x 0.212740 | s'y 6.287261 | t'xy -8.554832 
Theta 316.600006| s'x 0.243897 | s'y 6.256103 | t'xy -8.540980 
Theta 316.700012| s'x 0.275099 | s'y 6.224901 | t'xy -8.527022 
Theta 316.800018| s'x 0.306330 | s'y 6.193670 | t'xy -8.512964 
Theta 316.899994| s'x 0.337587 | s'y 6.162413 | t'xy -8.498806 
Theta 317.000000| s'x 0.368897 | s'y 6.131103 | t'xy -8.484537 
Theta 317.100006| s'x 0.400234 | s'y 6.099766 | t'xy -8.470168 
Theta 317.200012| s'x 0.431614 | s'y 6.068386 | t'xy -8.455691 
Theta 317.300018| s'x 0.463020 | s'y 6.036980 | t'xy -8.441116 
Theta 317.399994| s'x 0.494451 | s'y 6.005549 | t'xy -8.426442 
Theta 317.500000| s'x 0.525933 | s'y 5.974067 | t'xy -8.411657 
Theta 317.600006| s'x 0.557439 | s'y 5.942561 | t'xy -8.396774 
Theta 317.700012| s'x 0.588987 | s'y 5.911013 | t'xy -8.381785 
Theta 317.800018| s'x 0.620559 | s'y 5.879441 | t'xy -8.366697 
Theta 317.899994| s'x 0.652154 | s'y 5.847846 | t'xy -8.351512 
Theta 318.000000| s'x 0.683798 | s'y 5.816202 | t'xy -8.336217 
Theta 318.100006| s'x 0.715465 | s'y 5.784535 | t'xy -8.320824 
Theta 318.200012| s'x 0.747171 | s'y 5.752829 | t'xy -8.305326 
Theta 318.300018| s'x 0.778899 | s'y 5.721101 | t'xy -8.289730 
Theta 318.399994| s'x 0.810657 | s'y 5.689343 | t'xy -8.274034 
Theta 318.500000| s'x 0.842445 | s'y 5.657555 | t'xy -8.258236 
Theta 318.600006| s'x 0.874262 | s'y 5.625738 | t'xy -8.242338 
Theta 318.700012| s'x 0.906117 | s'y 5.593883 | t'xy -8.226336 
Theta 318.800018| s'x 0.937992 | s'y 5.562008 | t'xy -8.210238 
Theta 318.899994| s'x 0.969895 | s'y 5.530106 | t'xy -8.194038 
Theta 319.000000| s'x 1.001825 | s'y 5.498175 | t'xy -8.177740 
Theta 319.100006| s'x 1.033792 | s'y 5.466208 | t'xy -8.161338 
Theta 319.200012| s'x 1.065777 | s'y 5.434223 | t'xy -8.144840 
Theta 319.300018| s'x 1.097789 | s'y 5.402211 | t'xy -8.128243 
Theta 319.399994| s'x 1.129827 | s'y 5.370173 | t'xy -8.111548 
Theta 319.500000| s'x 1.161890 | s'y 5.338109 | t'xy -8.094753 
Theta 319.600006| s'x 1.193988 | s'y 5.306012 | t'xy -8.077856 
Theta 319.700012| s'x 1.226102 | s'y 5.273898 | t'xy -8.060864 
Theta 319.800018| s'x 1.258250 | s'y 5.241750 | t'xy -8.043770 
Theta 319.899994| s'x 1.290404 | s'y 5.209596 | t'xy -8.026587 
Theta 320.000000| s'x 1.322591 | s'y 5.177409 | t'xy -8.009301 
Theta 320.100006| s'x 1.354811 | s'y 5.145189 | t'xy -7.991913 
Theta 320.200012| s'x 1.387044 | s'y 5.112956 | t'xy -7.974432 
Theta 320.300018| s'x 1.419309 | s'y 5.080690 | t'xy -7.956850 
Theta 320.399994| s'x 1.451579 | s'y 5.048421 | t'xy -7.939180 
Theta 320.500000| s'x 1.483880 | s'y 5.016120 | t'xy -7.921409 
Theta 320.600006| s'x 1.516210 | s'y 4.983789 | t'xy -7.903536 
Theta 320.700012| s'x 1.548554 | s'y 4.951447 | t'xy -7.885571 
Theta 320.800018| s'x 1.580926 | s'y 4.919074 | t'xy -7.867507 
Theta 320.899994| s'x 1.613302 | s'y 4.886698 | t'xy -7.849355 
Theta 321.000000| s'x 1.645715 | s'y 4.854285 | t'xy -7.831099 
Theta 321.100006| s'x 1.678138 | s'y 4.821862 | t'xy -7.812751 
Theta 321.200012| s'x 1.710581 | s'y 4.789419 | t'xy -7.794309 
Theta 321.300018| s'x 1.743052 | s'y 4.756948 | t'xy -7.775766 
Theta 321.399994| s'x 1.775523 | s'y 4.724477 | t'xy -7.757139 
Theta 321.500000| s'x 1.808030 | s'y 4.691970 | t'xy -7.738408 
Theta 321.600006| s'x 1.840545 | s'y 4.659455 | t'xy -7.719587 
Theta 321.700012| s'x 1.873087 | s'y 4.626914 | t'xy -7.700666 
Theta 321.800018| s'x 1.905636 | s'y 4.594364 | t'xy -7.681658 
Theta 321.899994| s'x 1.938193 | s'y 4.561807 | t'xy -7.662560 
Theta 322.000000| s'x 1.970784 | s'y 4.529216 | t'xy -7.643360 
Theta 322.100006| s'x 2.003381 | s'y 4.496619 | t'xy -7.624071 
Theta 322.200012| s'x 2.036003 | s'y 4.463997 | t'xy -7.604684 
Theta 322.300018| s'x 2.068630 | s'y 4.431370 | t'xy -7.585209 
Theta 322.399994| s'x 2.101263 | s'y 4.398737 | t'xy -7.565648 
Theta 322.500000| s'x 2.133928 | s'y 4.366073 | t'xy -7.545984 
Theta 322.600006| s'x 2.166597 | s'y 4.333403 | t'xy -7.526233 
Theta 322.700012| s'x 2.199288 | s'y 4.300712 | t'xy -7.506384 
Theta 322.800018| s'x 2.231984 | s'y 4.268016 | t'xy -7.486451 
Theta 322.899994| s'x 2.264692 | s'y 4.235309 | t'xy -7.466425 
Theta 323.000000| s'x 2.297411 | s'y 4.202589 | t'xy -7.446309 
Theta 323.100006| s'x 2.330143 | s'y 4.169858 | t'xy -7.426102 
Theta 323.200012| s'x 2.362894 | s'y 4.137106 | t'xy -7.405799 
Theta 323.300018| s'x 2.395648 | s'y 4.104352 | t'xy -7.385411 
Theta 323.399994| s'x 2.428411 | s'y 4.071589 | t'xy -7.364933 
Theta 323.500000| s'x 2.461185 | s'y 4.038815 | t'xy -7.344366 
